Description,Revenue,Cumulative_%,ABC_Category
BLUE CHECK BAG W HANDLE 34X20CM,75.15999999999998,99.88732288783663,C - Low
WRAP BOUDOIR ,75.0,99.88770115674102,C - Low
VINTAGE ENGRAVED HEART,75.0,99.88807942564542,C - Low
"ASS RETROSPOOF MUGS,SPORTS",75.0,99.88845769454981,C - Low
ENCHANTED GARDEN WROUGHT IRON TABLE,74.75,99.88883470255786,C - Low
ALUMINIUM HEART,74.7,99.88921145838664,C - Low
PAPER LANTERN 9 POINT HOLLY STAR 23,74.7,99.88958821421542,C - Low
VINTAGE PINK TINSEL REEL ,74.6,99.88996446568567,C - Low
MIDNIGHT BLUE DROP CRYSTAL NECKLACE,74.38,99.89033960756711,C - Low
L BLUE C/COVER W PINK/YELLOW FLOWER,74.31,99.89071439639758,C - Low
CROCHET ROSE DES CLOTHES HANGER,73.75,99.89108636082024,C - Low
FAN BLACK FRAME ,73.66,99.89145787132021,C - Low
GREEN STONE/CRYSTAL EARRINGS,73.62,99.89182918007677,C - Low
6 RABBIT CHAIN EASTER,72.42,99.89219443653087,C - Low
"LETTER ""B"" BLING KEY RING",72.33,99.89255923906225,C - Low
BLACK GLASS TV DOUBLE P/FRAME 15X10,72.25,99.89292363810682,C - Low
GLASS BEAD HOOP EARRINGS AMETHYST,72.18,99.89328768410041,C - Low
PINK EASTER HENS+FLOWER,72.06,99.89365112486375,C - Low
BILI NUT AND WOOD NECKLACE,71.9,99.89401375865341,C - Low
GLASS AND BEADS BRACELET IVORY,71.46000000000001,99.89437417326555,C - Low
CERISE+GOLD CHRISTMAS STOCKING DEC,71.44,99.89473448700595,C - Low
S/3 POT POURI CUSHIONS BLUE COLOURS,71.4,99.89509459900292,C - Low
FIRE POLISHED GLASS NECKL BRONZE,71.4,99.8954547109999,C - Low
FAIRY CAKES  WALL THERMOMETER,71.39999999999999,99.89581482299688,C - Low
NEW ENGLAND MUG W GIFT BOX,71.39999999999999,99.89617493499387,C - Low
SET OF 36 VINTAGE CHRISTMAS DOILIES,71.27,99.89653439132475,C - Low
PINK FLOCK SUEDE CUSHION COVER ,71.25,99.89689374678392,C - Low
TINY CRYSTAL BRACELET GREEN,71.17,99.89725269875628,C - Low
DECROTIVEVINTAGE COFFEE GRINDER BOX,71.08,99.89761119680593,C - Low
AMBER FINE BEAD NECKLACE W TASSEL,71.0,99.89796929136875,C - Low
HEARTS PENCIL/RUBBER+5 MINI PENCILS,70.98,99.89832728505988,C - Low
WHITE ALLIUM  ARTIFICIAL FLOWER,70.98,99.898685278751,C - Low
PINK BUTTERFLY C/COVER ,70.82,99.89904246546845,C - Low
YELLOW/BLUE RETRO RADIO,70.80000000000001,99.89939955131422,C - Low
GREEN DROP EARRINGS W BEAD CLUSTER,70.6,99.8997556284429,C - Low
PORCELAIN HANGING BELL LARGE,70.5,99.90011120121302,C - Low
WHITE ENAMEL FLOWER HAIR TIE,70.49,99.9004667235473,C - Low
CRACKED GLAZE NECKLACE IVORY,70.16,99.9008205814984,C - Low
SET OF 36 DOLLY GIRL PAPER DOILIES,69.66,99.90117191765681,C - Low
PINK/AMETHYST/GOLD NECKLACE,69.62,99.9015230520718,C - Low
Dotcomgiftshop Gift Voucher £80.00,69.56,99.90187388387164,C - Low
CREAM C/COVER W YELLOW/GREEN FLOWER,69.5,99.9022244130564,C - Low
ROUND PURPLE CLOCK WITH SUCKER,69.35,99.90257418570333,C - Low
HAPPY ANNIVERSARY CANDLE LETTERS,69.17999999999999,99.90292310094074,C - Low
BLUE FELT HANGING HEART W FLOWER,69.1,99.90327161269134,C - Low
DIAMANTE HAIR GRIP PACK/2 MONTANA,68.17999999999999,99.90361548434336,C - Low
METAL BASE FOR CANDLES,68.1,99.90395895250856,C - Low
ASSORTED COLOUR SUCTION CUP HOOK,68.02000000000001,99.90430201718692,C - Low
SILVER MONTE CARLO HANDBAG,68.0,99.90464498099357,C - Low
HAYNES CAMPER SHOULDER BAG,67.94,99.9049876421851,C - Low
PINK SWEETIE NECKLACE,67.9,99.90533010163321,C - Low
GLASS BEAD HOOP NECKLACE MONTANA,67.82,99.90567215759451,C - Low
GLASS BEAD HOOP NECKLACE GREEN,67.82,99.90601421355578,C - Low
TREE OF NOAH FESTIVE SCENTED CANDLE,67.8,99.90635616864536,C - Low
FLOWER BURST SILVER RING GREEN,67.77,99.90669797242737,C - Low
PINK PAISLEY PHOTO ALBUM,67.71000000000001,99.90703947359427,C - Low
PINK/WHITE GLASS DEMI CHOKER,67.64,99.90738062171019,C - Low
NEW BAROQUE B'FLY NECKLACE CRYSTAL,67.61,99.90772161851854,C - Low
BLUE TABLE RUN FLOWER,67.5,99.90806206053249,C - Low
SCOTTS ROSES TILE COASTER,67.5,99.90840250254645,C - Low
ENGLISH ROSE SET/3 GARDEN TOOLS,67.25,99.90874168366405,C - Low
"LETTER ""P"" BLING KEY RING",66.59,99.9090775360153,C - Low
"ACRYLIC HANGING JEWEL,PINK",66.55,99.90941318662314,C - Low
TINY CRYSTAL BRACELET RED,66.31,99.90974762677047,C - Low
TINY CRYSTAL BRACELET BLUE,66.08,99.91008090689316,C - Low
OCCASIONS GIFT CARD ASSORTMENT,66.0,99.91041378352904,C - Low
LARGE FIBRE OPTIC CHRISTMAS TREE,65.76,99.91074544970442,C - Low
PURPLE FINE BEAD NECKLACE W TASSEL,65.31,99.91107484626636,C - Low
LARGE ZINC/GLASS CANDLEHOLDER,65.23,99.91140383934149,C - Low
ENGLISH ROSE PHOTO FRAME ,65.10000000000001,99.9117321767505,C - Low
LIGHT DECORATION BATTERY OPERATED,65.10000000000001,99.91206051415953,C - Low
IVORY PENDANT TRIPLE SHELL NECKLACE,64.94,99.91238804459489,C - Low
BISCUIT TIN VINTAGE LEAF,64.56,99.9127136584678,C - Low
WHITE WITH METAL BAG CHARM,64.35000000000001,99.91303821318776,C - Low
CROCHET DOG KEYRING,64.35,99.91336276790774,C - Low
BLACK DIAMOND CLUSTER NECKLACE,64.09,99.91368601129551,C - Low
MULTICOLOUR GLASS PLATE,63.800000000000004,99.91400779204352,C - Low
16 PC CUTLERY SET PANTRY DESIGN,63.8,99.91432957279154,C - Low
BLUE TILED SET OF 3 DRAWERS,63.75,99.91465110136028,C - Low
S/6 PAPER BOXES BLOSSOM IMAGES ,63.75,99.91497262992901,C - Low
S/6 PAPER BOXES ROMANTIC IMAGES,63.75,99.91529415849774,C - Low
NEW BAROQUE BLACK BOXES,63.75,99.91561568706648,C - Low
VINTAGE KEEPSAKE BOX BEAUTY GIRL,63.5,99.91593595473887,C - Low
"CAT FOOD CONTAINER , VINTAGE",63.49999999999999,99.91625622241126,C - Low
LARGE MINT DIAMANTE HAIRSLIDE,63.46,99.91657628834024,C - Low
PURPLE/BLUE CERAMIC CANDLE HOLDER,63.28,99.91689544642385,C - Low
"WRAP , SUMMER ROSE DESIGN",63.0,99.91721319230355,C - Low
IVORY SCULPTED RND CANDLE ,62.9,99.91753043382468,C - Low
BLUE KNITTED KID'S RUCKSACK,62.35,99.91784490137388,C - Low
BLACK FEATHER CHRISTMAS DECORATION,62.3,99.91815911674381,C - Low
FUSCHIA VOILE POINTY SHOE DEC,62.01,99.91847186947396,C - Low
PINK/YELLOW RABBIT SAT EASTER,61.92,99.91878416828145,C - Low
BLUE STONES ON WIRE FOR CANDLE,61.78,99.91909576098698,C - Low
RED SPOTTY PASSPORT COVER,61.76,99.91940725282079,C - Low
FLOWERS HANDBAG blue and orange,61.25,99.91971617242605,C - Low
GERANIUM FOLKART HEART DECORATION,61.25,99.92002509203131,C - Low
"WALL ART ,PUDDINGS ",61.2,99.9203337594573,C - Low
WOODEN STAR CHRISTMAS SCANDISPOT,61.199999999999996,99.92064242688326,C - Low
FELTCRAFT HAIRBANDS PINK + WHITE ,61.199999999999996,99.92095109430925,C - Low
"LETTER ""I"" BLING KEY RING",61.0,99.92125875301817,C - Low
MAGIC SLATE DINOSAUR,60.480000000000004,99.92156378906267,C - Low
RED PEONY DES C/COVER ,60.45,99.92186867379961,C - Low
PINK SQUARE COMPACT MIRROR,60.0,99.92217128892314,C - Low
TIN CAN BISCUITS DESIGN,60.0,99.92247390404665,C - Low
BIRTHDAY BANNER TAPE,60.0,99.92277651917017,C - Low
 SET Of 6 SOLDIER SKITTLES,60.0,99.92307913429369,C - Low
SET 10 CARDS DRESSING UP 17077,59.760000000000005,99.9233805389567,C - Low
LASER CUT MULTI STRAND NECKLACE,59.75,99.92368189318388,C - Low
DAISY RING,59.650000000000006,99.9239827430525,C - Low
Dotcomgiftshop Gift Voucher £70.00,59.57,99.9242831894343,C - Low
BLUE BUTTERFLY ON SPRING,59.5,99.92458328276513,C - Low
PINK CROCHET CAT WITH SCARF,59.5,99.92488337609595,C - Low
VINTAGE BEAD FILLED PINK CUSHION,59.400000000000006,99.92518296506823,C - Low
I LOVE LONDON WALL ART,59.400000000000006,99.9254825540405,C - Low
CHILDRENS CIRCUS PARADE MUG,59.39999999999999,99.92578214301278,C - Low
ROUND FOOD CONTAINER S/5 RETROSPOT,59.39999999999999,99.92608173198505,C - Low
RUSTIC STRAWBERRY JAMPOT SMALL,59.39999999999999,99.92638132095732,C - Low
HAND OPEN SHAPE BLACK,59.330000000000005,99.92668055687862,C - Low
BLACK CRYSTAL DROP EARRINGS,59.06,99.92697843103186,C - Low
RABBIT EASTER DECORATION,59.00000000000001,99.92727600256998,C - Low
CALENDAR FAMILY FAVORITES,59.0,99.92757357410811,C - Low
PINK LARGE JEWELED PHOTOFRAME,58.65,99.92786938039134,C - Low
"ICON ALARM CLOCK,FUSCHIA  PIN UP",58.64999999999999,99.92816518667456,C - Low
DROP EARRINGS W FLOWER & LEAF,58.5,99.92846023642001,C - Low
GREEN PEONY DES C/COVER,58.370000000000005,99.92875463049934,C - Low
HEN HOUSE W FAMILY IN BARN & NEST,58.31,99.92904872196353,C - Low
"ACRYLIC JEWEL ANGEL,BLUE",58.07,99.92934160296724,C - Low
WHITE/BLUE RECT CERAMIC OIL BURNER,58.05,99.92963438309926,C - Low
SKY BLUE COLOUR GLASS GEMS IN BAG,57.98,99.92992681018028,C - Low
"JEWELLED DECORATION,BLUE",57.0,99.93021429454762,C - Low
BURG FLOCK GOLD CUP/CANDLE ,56.9,99.93050127455642,C - Low
PURPLE LAS VEGAS BRACELET ROUND,56.25,99.9307849762347,C - Low
BLUE FLOWER DES PURSE,56.16,99.93106822399032,C - Low
CRYSTAL LARGE JEWELLED PHOTO FRAME,56.099999999999994,99.93135116913082,C - Low
IVORY SHELL HEART EARRINGS,55.879999999999995,99.93163300468252,C - Low
PADDED RED HEART DECORATION,55.76,99.93191423500399,C - Low
BLACK 3 BEAD DROP EARRINGS,55.74,99.93219536445372,C - Low
CLASSIC DIAMANTE EARRINGS JET,55.690000000000005,99.93247624172422,C - Low
"LETTER ""T"" BLING KEY RING",55.57,99.93275651376445,C - Low
ANTIQUE MID BLUE FLOWER EARRINGS,55.120000000000005,99.93303451619126,C - Low
WELCOME METAL SIGN,55.0,99.93331191338781,C - Low
SILVER M.O.P. ORBIT NECKLACE,54.800000000000004,99.93358830186729,C - Low
ORANGE/FUSCHIA STONES NECKLACE,54.620000000000005,99.9338637825014,C - Low
MOP PENDANT SHELL NECKLACE,54.59,99.93413911182795,C - Low
COPPER AND BRASS BAG CHARM,54.510000000000005,99.93441403766768,C - Low
SILVER LOOKING MIRROR,54.45,99.93468866089226,C - Low
PORCELAIN CHERUB BELL LARGE,54.449999999999996,99.93496328411685,C - Low
PINK CRYSTAL GUITAR PHONE CHARM,54.4,99.93523765516217,C - Low
GREEN POP ART MAO CUSHION COVER ,54.34,99.93551172359236,C - Low
PARTY PIZZA DISH BLUE WHITE SPOT ,54.28,99.93578548940745,C - Low
SPACEBOY MINI RUCKSACK,53.95,99.93605759083934,C - Low
BIRDCAGE DECORATION MAGIC GARDEN,53.55,99.93632767483707,C - Low
SET/4 GARDEN ROSE DINNER CANDLE,53.11,99.93659553965725,C - Low
YELLOW + BROWN BEAR FELT PURSE KIT,52.65,99.93686108442813,C - Low
CARNATION SQUARE HANDY TIN,52.5,99.9371258726612,C - Low
OPULENT VELVET CANDLE IN BOX,52.2,99.93738914781865,C - Low
DOORKNOB CERAMIC IVORY,52.199999999999996,99.93765242297611,C - Low
RETO LEAVES MAGNETIC SHOPPING LIST,52.199999999999996,99.93791569813357,C - Low
BLUE COL METAL FOLDING CHAIR,51.8,99.93817695585689,C - Low
GERANIUM SQUARE HANDY TIN,51.25,99.93843543960821,C - Low
PURPLE DRESS JEWELLERY STAND,51.14,99.93869336856517,C - Low
ASSORTED SANTA CHRISTMAS DECORATION,51.13999999999999,99.93895129752211,C - Low
SET/4 BLACK  BAROQUE FLOCK COASTER,51.0,99.9392085203771,C - Low
POLYESTER FILLER PAD 60x40cm,50.99999999999999,99.93946574323209,C - Low
"BREAD BIN, DINER STYLE, RED ",50.849999999999994,99.93972220954927,C - Low
CREAM SWEETHEART DOUBLE SHELF,50.849999999999994,99.93997867586647,C - Low
"NUMBER TILE VINTAGE FONT, No ",50.7,99.94023438564584,C - Low
BLUE FELT HANGING HEART WITH FLOWER,50.57,99.9404894397591,C - Low
WHITE SILVER NECKLACE SHELL GLASS,50.48,99.9407440399497,C - Low
STRAWBERY SWIRL FLARE CANDLE,50.400000000000006,99.94099823665344,C - Low
HEN & 2 CHICKS IN BASKET,50.15,99.94125117246084,C - Low
ORANGE PENDANT TRIPLE SHELL NECKLAC,50.06,99.94150365434555,C - Low
SET/2 CHRISTMAS DECOUPAGE CANDLES,50.0,99.94175583361515,C - Low
SET 10 CARD KRAFT REINDEER 17084,49.800000000000004,99.94200700416768,C - Low
VEGETABLE MAGNETIC  SHOPPING LIST,49.8,99.9422581747202,C - Low
CRACKED GLAZE NECKLACE BROWN,49.58,99.94250823568393,C - Low
CORDIAL JUG,49.5,99.94275789316083,C - Low
FAIRY CAKES GIFT BAG,49.14,99.943005734947,C - Low
YELLOW/PINK CERAMIC CANDLE HOLDER,48.3,99.94324934012143,C - Low
SET/16 WHITE SHINY & MATT BAUBLES,48.3,99.94349294529586,C - Low
CRYSTAL CZECH CROSS PHONE CHARM,48.08,99.9437354408815,C - Low
CAROUSEL CHILDRENS APRON,47.97,99.94397738167274,C - Low
ORNATE EDWARDIAN CANDLE HOLDER,47.7,99.94421796069594,C - Low
"WALL ART , LOVES' SECRET ",47.6,99.94445803536061,C - Low
GOTHIC CARRIAGE LANTERN,47.6,99.94469811002527,C - Low
VINTAGE NOTEBOOK FRENCH LETTER ,47.20000000000001,99.94493616725576,C - Low
BROWN VINTAGE VICTORIAN EARRINGS,47.120000000000005,99.94517382099943,C - Low
"PET MUG, GOLDFISH",47.12,99.94541147474311,C - Low
HEN HOUSE W CHICK IN NEST,47.04,99.94564872499994,C - Low
BLACK GLASS/SHELL/PEARL NECKLACE,46.93,99.94588542046239,C - Low
BLUE MONTE CARLO HANDBAG,46.8,99.94612146025872,C - Low
TRELLIS FLOWER CHOPSTICKS SET/5,46.8,99.94635750005509,C - Low
ANTIQUE OPAL WHITE FLOWER EARRINGS,46.7,99.94659303549288,C - Low
ANTIQUE RASPBERRY FLOWER EARRINGS,46.6,99.94682806657215,C - Low
ROUND BLUE CLOCK W/SUCKER,46.56,99.947062895908,C - Low
YELLOW/PINK FLOWER DESIGN BIG MUG,46.56,99.94729772524384,C - Low
TEATIME PENCIL WITH RUBBER,46.45,99.9475319997853,C - Low
FUSCHIA TABLE RUN FLOWER ,46.25,99.94776526560966,C - Low
WHITE WIRE PLANT POT HOLDER,46.24,99.9479984809982,C - Low
PINK LEAVES AND BEADS PHONE CHARM,46.21,99.94823154507915,C - Low
LILAC VOTIVE CANDLE,46.2,99.94846455872425,C - Low
PADDED HOLLY CHRISTMAS DECORATION ,46.17,99.94869742106182,C - Low
PAPER LANTERN 5 POINT STUDDED STAR,46.0,99.94892942598985,C - Low
CANDY STRIPE ROSE QUILT,45.95,99.94916117873859,C - Low
SET OF 4 NAPKIN CHARM CUTLERY,45.9,99.94939267930808,C - Low
BLACK ASSORTED DROPLET DECORATION,45.760000000000005,99.94962347377563,C - Low
WRAP SPEED DEMONS ,45.0,99.94985043511826,C - Low
PIZZA DISH SLICE ,45.0,99.9500773964609,C - Low
SET/6 CHRISTMAS ICICLE T-LIGHTS,45.0,99.95030435780355,C - Low
TIN CAN KINGS CHOICE DESIGN,45.0,99.95053131914618,C - Low
SET 6 CARDS SPARKLY REINDEER 17262,44.910000000000004,99.95075782656613,C - Low
DIAMANTE HAIR GRIP PACK/2 BLACK DIA,44.87,99.95098413224268,C - Low
PINK BUTTERFLY CUSHION COVER,44.849999999999994,99.95121033704751,C - Low
MEDINA STAMPED METAL TRAY ,44.849999999999994,99.95143654185235,C - Low
ORANGE/WHT/FUSCHIA STONES NECKLACE,44.75,99.95166224229864,C - Low
AMBER GLASS BRACELET HEART CHARMS,44.550000000000004,99.95188693402785,C - Low
S/3 FRENCH VANILLA SQU CANDLE,44.55,99.95211162575707,C - Low
MIDNIGHT BLUE CRYSTAL DROP EARRINGS,44.28,99.95233495571824,C - Low
"PINK ROSES/GINGHAM PATCH RABBIT 8""",44.25000000000001,99.95255813437183,C - Low
IVORY ROSE LAMPSHADE ,44.25,99.95278131302541,C - Low
AMBER BERTIE GLASS BEAD BAG CHARM,44.19,99.9530041890639,C - Low
ORIGAMI LAVENDER INCENSE CONES,43.75,99.9532248459248,C - Low
"RETRO PILL BOX KEY CHAIN,THE KING",43.65,99.95344499842714,C - Low
PINK TALL PORCELAIN T-LIGHT HOLDER ,43.349999999999994,99.9536636378539,C - Low
FRESHWATER PEARL BRACELET PINK,43.349999999999994,99.95388227728064,C - Low
"ACRYLIC BEAD CHAIN, PINK",43.32,99.95410076539983,C - Low
CRACKED GLAZE EARRINGS RED,43.019999999999996,99.95431774044339,C - Low
T-LIGHT HOLDER SILVER SAUCER,42.919999999999995,99.95453421112842,C - Low
WRAP SUMMER ROSE DESIGN,42.84,99.95475027832661,C - Low
Hypochondriac Pill Stress Ball,42.64,99.95496533680772,C - Low
 STAR  T-LIGHT HOLDER ,42.61,99.95518024398127,C - Low
NEW BAROQUE B'FLY NECKLACE BLACK,42.5,99.95539459636043,C - Low
PARTY PIZZA DISH GREEN WHITE SPOT ,42.3,99.95560794002252,C - Low
AMBER BERTIE MOBILE PHONE CHARM,42.1,99.95582027496752,C - Low
BLACK FLOCK GOLD CANDLE,42.08,99.95603250904081,C - Low
WRAP  VINTAGE DOILEY ,42.0,99.95624433962728,C - Low
GOLD COSMETICS BAG WITH BUTTERFLY,42.0,99.95645617021374,C - Low
BLUE/NAT SHELL NECKLACE W PENDANT,41.650000000000006,99.9566662355453,C - Low
FIRE POLISHED GLASS NECKL SILVER,41.65,99.95687630087686,C - Low
BLACK NEW BAROQUE FLOCK BOX,41.65,99.95708636620844,C - Low
PAPER LANTERN 5 POINT STAR MOON 30,41.5,99.9572956750022,C - Low
SET 4 EASTER DECOUPAGE OVAL BOXES,41.300000000000004,99.9575039750789,C - Low
"FLOWER FAIRY MUG+COASTER,LAVENDER",41.25,99.95771202297631,C - Low
CREAM BUNNY EASTER EGG BASKET,41.24999999999999,99.95792007087373,C - Low
GLASS BEAD HOOP EARRINGS GREEN,41.17,99.95812771528433,C - Low
BLACK DROP EARRINGS W LONG BEADS,41.019999999999996,99.95833460315711,C - Low
Glow In The Dark Shot Glasses ,41.01,99.95854144059403,C - Low
PAIR PINK/BLACK COATHANGERS,40.95,99.95874797541583,C - Low
POLKADOT PENS,40.8,99.95895375369983,C - Low
MINITURE ANTIQUE ROSE HOOK IVORY,40.8,99.95915953198381,C - Low
CANNABIS LEAF BEAD CURTAIN,40.8,99.95936531026781,C - Low
WHITE FOXGLOVE ARTIIFCIAL FLOWER,40.8,99.95957108855181,C - Low
WINE BOTTLE DRESSING DARK BLUE,40.519999999999996,99.9597754546319,C - Low
PALE PINK/AMETHYST STONE NECKLACE,40.47,99.9599795685327,C - Low
SILVER/NAT SHELL NECKLACE W PENDANT,40.34,99.96018302676741,C - Low
MAGIC SLATE GO TO THE FAIR ,40.32,99.96038638413042,C - Low
MAGIC SLATE LEAP FROG ,40.32,99.96058974149342,C - Low
ROUND BLUE CLOCK WITH SUCKER,40.09,99.96079193883179,C - Low
JAZZ HEARTS SPIRAL NOTEPAD,39.949999999999996,99.96099343006819,C - Low
ROCOCO WALL MIROR,39.9,99.96119466912532,C - Low
WINE BOTTLE DRESSING LT.BLUE,39.87,99.96139575687491,C - Low
HARDMAN MUG 3 ASSORTED,39.81,99.96159654200935,C - Low
TEATIME ROUND CAKE TINS ,39.8,99.96179727670796,C - Low
"CAT BOWL, ENAMEL , CREAM COLOUR",39.0,99.96199397653824,C - Low
COGNAC AUX OEUFS METAL 1 HOOK,38.75,99.96218941547218,C - Low
FOLKART ZINC CLIP ON ANGEL WINGS,38.38,99.96238298827951,C - Low
RED STONE/CRYSTAL EARRINGS,38.31,99.96257620803587,C - Low
GLASS BEAD HOOP EARRINGS MONTANA,38.28,99.96276927648469,C - Low
DIAMANTE NECKLACE BLACK ,37.620000000000005,99.96295901616713,C - Low
S/4 BLACK DISCO PARTITION PANEL,37.62,99.96314875584959,C - Low
FIRE POLISHED GLASS BRACELET RED,37.61,99.96333844509617,C - Low
PASTA ENAMEL/BRASS CONTAINER,37.5,99.96352757954837,C - Low
YELLOW BIRDS FELT DES FOODCOVER,37.5,99.96371671400057,C - Low
PAPER LANTERN 9 POINT HOLLY STAR 40,37.5,99.96390584845277,C - Low
GLASS WINE GLASS DECORATIONS,37.5,99.96409498290497,C - Low
RED PEONY PHOTO FRAME ,37.2,99.96428260428154,C - Low
PINK BERTIE MOBILE PHONE CHARM,37.14,99.96446992304301,C - Low
"GREETING CARD, THE BLACK CAT",37.04,99.96465673744592,C - Low
THE KING GIFT BAG 25x24x12cm,36.96,99.96484314836202,C - Low
SPHERICAL IVORY CANDLE ,36.96,99.9650295592781,C - Low
MONEY BOX FIRST AID DESIGN,36.78,99.96521506234882,C - Low
ORIGAMI OPIUM INCENSE CONES,36.599999999999994,99.96539965757417,C - Low
ROSE PENDANT TRIPLE SHELL NECKLACE,36.33,99.96558289103146,C - Low
"LETTER ""F"" BLING KEY RING",36.28,99.96576587230949,C - Low
TINY CRYSTALS BRACELET BLACK,35.87,99.96594678571749,C - Low
SET OF 4 PASTEL STACKING MUGS,35.7,99.96612684171599,C - Low
FIRE POLISHED GLASS NECKL GOLD,35.7,99.96630689771447,C - Low
LIGHT TOPAZ TEAL/AQUA COL NECKLACE,35.63,99.96648660066198,C - Low
GREEN CRYSTAL DROP EARRINGS,35.33,99.96666479053388,C - Low
BLUE/GREEN SHELL NECKLACE W PENDANT,35.26,99.96684262735481,C - Low
"RETRO PILL BOX , REVOLUTIONARY",35.14,99.96701985894548,C - Low
BLUE HANGING GINGHAM EASTER HEN,34.86,99.96719567833225,C - Low
MISO PRETTY  GUM,34.82,99.9673712959756,C - Low
LEAVES MAGNETIC  SHOPPING LIST,34.8,99.96754681274723,C - Low
BLUE BABY BOY'S MEMORY BOX,34.75,99.9677220773396,C - Low
LILY BROOCH WHITE/SILVER COLOUR,34.650000000000006,99.96789683757342,C - Low
CROCHET POODLE KEYRING,34.64999999999999,99.96807159780725,C - Low
SMALL FOLKART CHRISTMAS TREE DEC,34.620000000000005,99.96824620673353,C - Low
"DOG BOWL, ENAMEL , CREAM COLOUR",34.0,99.96841768863686,C - Low
M/COLOUR POM-POM CURTAIN,34.0,99.96858917054018,C - Low
FRYING PAN PINK RETROSPOT,33.97,99.96876050113593,C - Low
PINK VINTAGE VICTORIAN CHOKER,33.75,99.96893072214291,C - Low
FLOWER BLUE CLOCK WITH SUCKER,33.64,99.9691003883555,C - Low
DOLLY GIRL MINI RUCKSACK,33.2,99.96926783539053,C - Low
SET OF 3 RABBIT EGG EASTER,33.15,99.96943503024625,C - Low
MONTANA DIAMOND CLUSTER EARRINGS,33.0,99.96960146856418,C - Low
BOXED GLASS ASHTRAY,32.589999999999996,99.9697658390121,C - Low
EMBROIDERED REINDEER DECORATION,32.25,99.969928494641,C - Low
"LETTER ""O"" BLING KEY RING",31.419999999999998,99.97008696409402,C - Low
BEADED CRYSTAL HEART PINK\ON STICK,31.299999999999997,99.9702448283168,C - Low
SET 10 CARDS CHEERFUL ROBIN 17065,31.200000000000003,99.97040218818101,C - Low
SET 12 COLOUR PENCILS DOILEY,31.200000000000003,99.97055954804524,C - Low
MULTICOLOUR CRUSOE CHECK LAMPSHADE,30.66,99.97071418437336,C - Low
WOODEN HEART CHRISTMAS SCANDISPOT,30.599999999999998,99.97086851808636,C - Low
BAKING MOULD CUPCAKE CHOCOLATE,30.599999999999998,99.97102285179936,C - Low
SET OF 4 NAPKIN CHARMS INSTUMENT   ,30.599999999999998,99.97117718551237,C - Low
BAKING MOULD CHOCOLATE CUP CAKES,30.599999999999998,99.97133151922537,C - Low
Electronic Talking Breath-A-Loser,30.47,99.97148519727226,C - Low
BLUE/YELLOW FLOWER DESIGN BIG MUG,30.419999999999998,99.9716386231399,C - Low
PINK HANGING GINGHAM EASTER HEN,30.240000000000002,99.97179114116214,C - Low
BAROQUE BUTTERFLY EARRINGS CRYSTAL,30.23,99.97194360874853,C - Low
ASSORTED FRAGRANCE BATH CONFETTI,30.16,99.97209572328396,C - Low
BLUE/YELLOW CERAMIC CANDLE HOLDER,30.08,99.97224743433254,C - Low
DRAWER KNOB ACRYLIC EDWARDIAN GREEN,30.0,99.9723987418943,C - Low
DRAWER KNOB ACRYLIC EDWARDIAN PINK,30.0,99.97255004945606,C - Low
DRAWERKNOB ACRYLIC EDWARDIAN PURPLE,30.0,99.97270135701781,C - Low
BUTTERFLY CUSHION COVER,30.0,99.97285266457958,C - Low
ENAMEL BOWL PANTRY,30.0,99.97300397214133,C - Low
ENAMEL JUG PANTRY,30.0,99.97315527970308,C - Low
WAVELINE SURF IRONING BOARD COVER,30.0,99.97330658726484,C - Low
DRAWER KNOB ACRYLIC EDWARDIAN CLEAR,30.0,99.97345789482661,C - Low
GIFT BAG LARGE 50'S CHRISTMAS,30.0,99.97360920238837,C - Low
TIN CAN HOUSEKEEPING DESIGN,30.0,99.97376050995013,C - Low
 Bank Charges,30.0,99.97391181751189,C - Low
