Description,Sold_qty,return_qyt,Return_rate
SILVER  CANDLEPOT JARDIN ,258,0.0,0.0
SILVER 2 STRAND NECKLACE-LEAF CHARM,11,0.0,0.0
SILVER AND BLACK ORBIT NECKLACE,2,0.0,0.0
SILVER APERITIF GLASS,355,0.0,0.0
SILVER BELLS TABLE DECORATION,2166,1.0,0.04616805170821791
SILVER BLACK ORBIT BRACELET,40,0.0,0.0
SILVER BLACK ORBIT DROP EARRINGS,28,1.0,3.571428571428571
SILVER BLUE EGG T-LIGHT HOLDER,494,0.0,0.0
SILVER BOOK MARK WITH BEADS,332,1.0,0.30120481927710846
SILVER BRACELET W PASTEL FLOWER,79,7.0,8.860759493670885
SILVER CHARM NECKLACE 70CM,71,1.0,1.4084507042253522
SILVER CHERRY LIGHTS,60,153.0,254.99999999999997
SILVER CHRISTMAS TREE BAUBLE STAND ,206,7.0,3.3980582524271843
SILVER DIAMANTE PEN IN GIFT BOX,633,96.0,15.165876777251185
SILVER DISCO HANDBAG,293,0.0,0.0
SILVER DROP EARRINGS WITH FLOWER,53,0.0,0.0
SILVER FABRIC MIRROR,882,0.0,0.0
SILVER FINCH DECORATION,189,13.0,6.878306878306878
SILVER FISHING GNOME ,124,3.0,2.4193548387096775
SILVER FLOWR PINK SHELL NECKLACE,62,0.0,0.0
SILVER GLASS T-LIGHT SET,351,8.0,2.2792022792022792
SILVER GLITTER FLOWER VOTIVE HOLDER,2907,144.0,4.953560371517028
SILVER HANGING T-LIGHT HOLDER,11945,512.0,4.286312264545835
SILVER HANGING T-LIGHT HOLDER DOME,273,4.0,1.465201465201465
SILVER HEART COMPACT MIRROR,7,1.0,14.285714285714285
SILVER HEARTS TABLE DECORATION,1274,0.0,0.0
SILVER HOOP EARRINGS WITH FLOWER,75,0.0,0.0
SILVER JEWELLED MIRROR TRINKET TRAY,125,0.0,0.0
SILVER LARIAT 40CM,40,0.0,0.0
SILVER LARIAT BLACK STONE EARRINGS,32,0.0,0.0
SILVER LATTICE VANILLA CANDLE POT,502,4.0,0.796812749003984
SILVER LOOKING MIRROR,11,0.0,0.0
SILVER M.O.P ORBIT BRACELET,68,0.0,0.0
SILVER M.O.P ORBIT DROP EARRINGS,75,1.0,1.3333333333333335
SILVER M.O.P. ORBIT NECKLACE,11,0.0,0.0
SILVER MINI TAPE MEASURE ,1592,1.0,0.06281407035175879
SILVER MONTE CARLO HANDBAG,8,0.0,0.0
SILVER MUG BONE CHINA TREE OF LIFE,1621,17.0,1.0487353485502777
SILVER OVAL JEWELLED MIRROR,23,0.0,0.0
SILVER OVAL SHAPE TRINKET BOX,42,0.0,0.0
SILVER PHOTO FRAME,407,11.0,2.7027027027027026
SILVER PLATE CANDLE BOWL LARGE,477,1.0,0.20964360587002098
SILVER PLATE CANDLE BOWL SMALL,912,6.0,0.6578947368421052
SILVER PURSE GOLD PINK BUTTERFLY,4,0.0,0.0
SILVER RECORD COVER FRAME,365,0.0,0.0
SILVER RETRODISC LAMPSHADE,607,4.0,0.6589785831960462
SILVER ROCCOCO CHANDELIER,72,4.0,5.555555555555555
SILVER ROCOCO CANDELABRA,9,2.0,22.22222222222222
SILVER ROCOCO CANDLE STICK,200,16.0,8.0
SILVER SKULL HOT WATER BOTTLE ,204,1.0,0.49019607843137253
SILVER SLEIGHBELL  WREATH,19,0.0,0.0
SILVER STANDING GNOME   ,93,0.0,0.0
SILVER STARS TABLE DECORATION,2031,0.0,0.0
SILVER T-LIGHT SETTING,274,38.0,13.86861313868613
SILVER TEDDY BEAR,228,0.0,0.0
SILVER VANILLA  FLOWER CANDLE POT,342,0.0,0.0
SILVER VANILLA FLOWER CANDLE POT,249,0.0,0.0
SILVER WASHBAG,33,0.0,0.0
SILVER WINE GOBLET,2,2.0,100.0
SILVER/AMETHYST DROP EARRINGS LEAF,55,0.0,0.0
SILVER/BLACK ORBIT NECKLACE,27,0.0,0.0
SILVER/BLACK PENDANT ORBIT NECKLACE,17,0.0,0.0
SILVER/CRYSTAL DROP EARRINGS W LEAF,44,0.0,0.0
SILVER/M.O.P PENDANT ORBIT NECKLACE,29,0.0,0.0
SILVER/MOP ORBIT NECKLACE,44,0.0,0.0
SILVER/NAT SHELL NECKLACE W PENDANT,7,0.0,0.0
SILVER/NATURAL SHELL NECKLACE,16,0.0,0.0
SINGLE ANTIQUE ROSE HOOK IVORY,1868,15.0,0.8029978586723768
SINGLE HEART ZINC T-LIGHT HOLDER,17633,36.0,0.20416264957749675
SINGLE WIRE HOOK IVORY HEART,879,12.0,1.3651877133105803
SINGLE WIRE HOOK PINK HEART,414,12.0,2.898550724637681
SIX DRAWER OFFICE TIDY,65,0.0,0.0
SIX STRING SCANDINAVIAN HEART DECS,94,12.0,12.76595744680851
SKETCHBOOK MAGNETIC SHOPPING LIST,1442,25.0,1.7337031900138695
SKULL AND CROSSBONES  GARLAND ,3601,489.0,13.579561232990836
SKULL DESIGN TV DINNER TRAY,769,6.0,0.7802340702210664
SKULL LUNCH BOX WITH CUTLERY ,3909,9.0,0.23023791250959325
SKULL LUNCHBOX WITH CUTLERY ,298,100.0,33.557046979865774
SKULL SHOULDER BAG,4597,61.0,1.3269523602349358
SKULLS  DESIGN  COTTON TOTE BAG,1172,20.0,1.7064846416382253
SKULLS  STICKERS,4871,900.0,18.476698829809074
SKULLS  WATER TRANSFER TATTOOS ,6064,24.0,0.395778364116095
SKULLS AND CROSSBONES WRAP,9065,25.0,0.27578599007170435
SKULLS DESIGN FLANNEL,1672,24.0,1.4354066985645932
SKULLS GREETING CARD,4913,12.0,0.24424994911459394
SKULLS PARTY BAG + STICKER SET,4158,458.0,11.014911014911014
SKULLS SQUARE TISSUE BOX,1005,0.0,0.0
SKULLS STORAGE BOX LARGE,505,31.0,6.138613861386139
SKULLS STORAGE BOX SMALL,507,16.0,3.155818540433925
SKULLS TAPE,1052,0.0,0.0
SKULLS WRAP,3400,0.0,0.0
SKULLS WRITING SET ,1926,0.0,0.0
SKY BLUE COLOUR GLASS GEMS IN BAG,86,0.0,0.0
SLATE TILE NATURAL HANGING,3896,4.0,0.10266940451745381
SLEEPING CAT ERASERS,10385,91.0,0.876263842079923
SMALL APOTHECARY MEASURING JAR ,81,0.0,0.0
SMALL BLUE PROVENCAL CERAMIC BALL,99,0.0,0.0
SMALL BONNE JAM JAR  T-LIGHT HOLDER,422,30.0,7.109004739336493
SMALL CAMPHOR WOOD FIELD  MUSHROOM,518,24.0,4.633204633204633
SMALL CERAMIC TOP STORAGE JAR ,5847,525.0,8.978963571062083
SMALL CHINESE STYLE SCISSOR,29355,0.0,0.0
SMALL CHOCOLATES PINK BOWL,2231,0.0,0.0
SMALL CHUNKY GLASS ROMAN  BOWL,693,2.0,0.2886002886002886
SMALL DECO JEWELLERY STAND,243,1.0,0.411522633744856
SMALL DOLLY MIX DESIGN ORANGE BOWL,6231,48.0,0.7703418391911411
SMALL FAIRY CAKE FRIDGE MAGNETS,12236,2513.0,20.53775743707094
SMALL FOLDING SCISSOR(POINTED EDGE),3141,0.0,0.0
SMALL FOLKART CHRISTMAS TREE DEC,135,0.0,0.0
SMALL FOLKART STAR CHRISTMAS DEC,2181,0.0,0.0
SMALL GLASS HEART TRINKET POT,11426,1228.0,10.747418169088045
SMALL GLASS ROSE SCENTED CANDLE,605,0.0,0.0
SMALL GLASS SUNDAE DISH CLEAR,1051,48.0,4.567078972407232
SMALL GREEN PEONY FOLDING STOOL,262,0.0,0.0
SMALL HAMMERED SILVER CANDLEPOT ,871,0.0,0.0
SMALL HANGING GLASS+ZINC LANTERN,222,0.0,0.0
SMALL HANGING IVORY/RED WOOD BIRD,6022,24.0,0.39853869146462967
SMALL HEART FLOWERS HOOK ,6495,2.0,0.030792917628945343
SMALL HEART MEASURING SPOONS,6574,45.0,0.684514755095832
SMALL IVORY HEART WALL ORGANISER,1020,4.0,0.39215686274509803
SMALL JEWELLERY STAND,16,0.0,0.0
SMALL KITCHEN FLOWER POTS PLAQUE,400,0.0,0.0
SMALL LICORICE DES PINK BOWL,1154,32.0,2.772963604852686
SMALL MARAKESH LANTERN ON STICK,97,6.0,6.185567010309279
SMALL MARAKESH METAL  LANTERN ,124,0.0,0.0
SMALL MARSHMALLOWS PINK BOWL,4739,16.0,0.3376239713019624
SMALL MEDINA STAMPED METAL BOWL ,1696,13.0,0.7665094339622641
SMALL ORIENTAL BLUE FOLDING STOOL,282,1.0,0.3546099290780142
SMALL ORIENTAL RED FOLDING STOOL,239,0.0,0.0
SMALL PARISIENNE HEART PHOTO FRAME ,939,3.0,0.3194888178913738
SMALL PARLOUR FRAME,42,0.0,0.0
SMALL PARLOUR PICTURE FRAME,165,0.0,0.0
SMALL PINK GLASS SUNDAE DISH,1149,74.0,6.440382941688425
SMALL PINK MAGIC CHRISTMAS TREE,1757,0.0,0.0
SMALL PINK PEONY FOLDING STOOL,189,0.0,0.0
SMALL POLKADOT CHOCOLATE GIFT BAG ,1338,34.0,2.5411061285500747
SMALL POP BOX FUNKY MONKEY,258,0.0,0.0
"SMALL POP BOX,FUNKY MONKEY",488,0.0,0.0
SMALL POPCORN HOLDER,48561,363.0,0.7475134367084697
SMALL PURPLE BABUSHKA NOTEBOOK ,3776,12.0,0.31779661016949157
SMALL RED BABUSHKA NOTEBOOK ,3924,12.0,0.3058103975535168
SMALL RED RETROSPOT MUG IN BOX ,1511,301.0,19.920582395764395
SMALL RED RETROSPOT WINDMILL,5113,34.0,0.6649716409153139
SMALL RED SPOT  WINDMILL,852,24.0,2.8169014084507045
SMALL REGAL  SILVER CANDLEPOT ,556,0.0,0.0
SMALL RETRO SPOT MUG IN BOX  RED,324,38.0,11.728395061728394
SMALL RETRO SPOT MUG IN BOX  WHITE,383,21.0,5.483028720626632
SMALL ROUND CUT GLASS CANDLESTICK,309,4.0,1.2944983818770228
SMALL SILVER FLOWER CANDLE POT,630,1.0,0.15873015873015872
SMALL SILVER TRELLIS CANDLEPOT,749,30.0,4.005340453938585
SMALL SINGLE FLAME CANDLE HOLDER,51,0.0,0.0
SMALL SKULL WINDMILL,2049,126.0,6.149341142020498
SMALL SPOTTY CHOCOLATE GIFT BAG ,1073,33.0,3.075489282385834
SMALL SQUARE CUT GLASS CANDLESTICK,276,5.0,1.8115942028985508
SMALL STRIPES CHOCOLATE GIFT BAG ,2449,16.0,0.6533278889342589
SMALL TAHITI BEACH BAG,467,1.0,0.21413276231263384
SMALL TALL CAMPHOR WOOD TOADSTOOL,560,0.0,0.0
SMALL WHITE HEART OF WICKER,4716,39.0,0.826972010178117
SMALL WHITE RETROSPOT MUG IN BOX ,1147,288.0,25.108979947689626
SMALL WHITE/PINK ROSE ART FLOWER,388,2.0,0.5154639175257731
SMALL YELLOW BABUSHKA NOTEBOOK ,2332,12.0,0.5145797598627788
SMALL ZINC HEART WALL ORGANISER,1541,0.0,0.0
SMALL ZINC/GLASS CANDLEHOLDER,445,0.0,0.0
SMALLFOLKART BAUBLE CHRISTMAS DEC,3565,100.0,2.805049088359046
SMOKEY GREY COLOUR D.O.F. GLASS,703,0.0,0.0
SMOKEY GREY COLOUR GLASS,236,0.0,0.0
SNACK TRAY HAPPY FOREST  ,116,0.0,0.0
SNACK TRAY I LOVE LONDON,169,0.0,0.0
SNACK TRAY PAISLEY PARK,179,0.0,0.0
SNACK TRAY RED GINGHAM,60,0.0,0.0
SNACK TRAY RED VINTAGE DOILY,198,0.0,0.0
SNOWFLAKE PORTABLE TABLE LIGHT ,898,6.0,0.6681514476614699
SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1538,42.0,2.7308192457737324
SOAP DISH BROCANTE,1107,13.0,1.1743450767841013
SOFT PINK ROSE TOWEL ,608,0.0,0.0
SOLDIERS EGG CUP ,9363,112.0,1.1961977998504754
SOMBRERO ,9567,0.0,0.0
SPACE BOY BIRTHDAY CARD,823,0.0,0.0
SPACE BOY CHILDRENS CUP,131,0.0,0.0
SPACE BOY GIFT WRAP,775,0.0,0.0
SPACE CADET BLACK,144,1.0,0.6944444444444444
SPACE CADET RED,239,0.0,0.0
SPACE CADET WHITE,203,3.0,1.477832512315271
SPACE FROG,300,0.0,0.0
SPACE OWL,549,0.0,0.0
SPACEBOY BEAKER,2628,6.0,0.228310502283105
SPACEBOY BIRTHDAY CARD,16779,60.0,0.3575898444484177
SPACEBOY CHILDRENS BOWL,2430,10.0,0.411522633744856
SPACEBOY CHILDRENS CUP,2050,21.0,1.024390243902439
SPACEBOY CHILDRENS EGG CUP,1245,1.0,0.08032128514056225
SPACEBOY GIFT WRAP,13767,105.0,0.7626933972543039
SPACEBOY LUNCH BOX ,20807,71.0,0.34123131638390924
SPACEBOY MINI BACKPACK,1102,2.0,0.18148820326678766
SPACEBOY MINI RUCKSACK,13,0.0,0.0
SPACEBOY ROCKET LOLLY MAKERS,662,24.0,3.625377643504532
SPACEBOY TV DINNER TRAY,966,32.0,3.3126293995859215
SPACEBOY WALL ART,306,0.0,0.0
SPHERICAL IVORY CANDLE ,88,0.0,0.0
SPOTS DESIGN MUG W PINK INSIDE,917,0.0,0.0
SPOTS MUG,437,12.0,2.745995423340961
SPOTS ON RED BOOKCOVER TAPE,58,0.0,0.0
SPOTTED WHITE NATURAL SEED NECKLACE,79,0.0,0.0
SPOTTY  HOME SWEET HOME DOORMAT,666,0.0,0.0
SPOTTY BUNTING,8320,110.0,1.3221153846153846
SPOTTY CAT DOORSTOP ,1,0.0,0.0
SPOTTY COCKEREL DOORSTOP,1,0.0,0.0
SPOTTY COFFEE CUP & SAUCER,40,0.0,0.0
SPOTTY PINK DUCK DOORSTOP,703,5.0,0.7112375533428165
SPRIG LAVENDER ARTIFICIAL FLOWER,678,60.0,8.849557522123893
"SPRING DEC , HANGING CHICK  GREEN",1128,24.0,2.127659574468085
"SPRING DEC , HANGING CHICK  YELLOW",1640,24.0,1.4634146341463417
"SPRING DEC , HANGING CHICK CREAM",1900,24.0,1.263157894736842
SPRING FLOWER CHOPSTICKS SET/5,895,1.0,0.11173184357541899
SQUARE CHERRY BLOSSOM CABINET,452,26.0,5.752212389380531
SQUARE FLOOR CUSHION VINTAGE PINK ,19,0.0,0.0
SQUARE FLOOR CUSHION VINTAGE RED,158,1.0,0.6329113924050633
SQUARE METAL CANDLEHOLDER BASE,177,0.0,0.0
SQUARE MINI PORTRAIT FRAME,277,0.0,0.0
SQUARE MIRROR CURTAIN,347,10.0,2.881844380403458
SQUARECUSHION COVER PINK UNION FLAG,119,0.0,0.0
SQUARECUSHION COVER PINK UNION JACK,173,0.0,0.0
ST GEORGE SET OF 10 PARTY LIGHTS,51,0.0,0.0
ST TROPEZ NECKLACE,77,0.0,0.0
STANDING FAIRY POLE SUPPORT ,777,3.0,0.3861003861003861
STANDING METAL RABBIT WITH EGG,670,1.0,0.1492537313432836
STAR  T-LIGHT HOLDER ,654,1.0,0.1529051987767584
STAR DECORATION PAINTED ZINC ,6087,95.0,1.5607031378347298
STAR DECORATION RUSTIC,5925,53.0,0.8945147679324894
STAR PORTABLE TABLE LIGHT ,1288,59.0,4.580745341614907
STAR T-LIGHT HOLDER WILLIE WINKIE,1180,3.0,0.2542372881355932
STAR WARS TOP TRUMPS GAME,2,0.0,0.0
STAR WOODEN CHRISTMAS DECORATION,4907,0.0,0.0
STAR WREATH DECORATION WITH BELL,1682,12.0,0.713436385255648
STARFISH SOAP DISH,194,3.0,1.5463917525773196
STARS GIFT TAPE ,2348,1.0,0.04258943781942078
STEEL SWEETHEART ROUND TABLE CREAM,142,2.0,1.4084507042253522
STOOL HOME SWEET HOME ,237,2.0,0.8438818565400843
STOP FOR TEA WALL ART,518,0.0,0.0
STORAGE TIN HOME SWEET HOME,275,7.0,2.5454545454545454
STORAGE TIN VINTAGE DOILEY ,7,0.0,0.0
STORAGE TIN VINTAGE DOILY ,1272,28.0,2.20125786163522
STORAGE TIN VINTAGE LEAF,772,14.0,1.8134715025906734
STRAWBERRIES  DESIGN FLANNEL ,1862,1.0,0.05370569280343716
STRAWBERRIES PRINT BOWL,5,0.0,0.0
STRAWBERRY   PICNIC BAG,4100,58.0,1.4146341463414636
STRAWBERRY BATH SPONGE ,3530,71.0,2.0113314447592066
STRAWBERRY CAKE TEAPOT,16,0.0,0.0
STRAWBERRY CANDY BAG,2218,11.0,0.49594229035166815
STRAWBERRY CERAMIC TRINKET BOX,36628,782.0,2.1349787048159876
STRAWBERRY CERAMIC TRINKET POT,1369,22.0,1.6070124178232286
STRAWBERRY CHARLOTTE BAG,18296,187.0,1.0220813292522957
STRAWBERRY DREAM CHILDS UMBRELLA,580,12.0,2.0689655172413794
STRAWBERRY FAIRY CAKE TEAPOT,2286,72.0,3.149606299212598
STRAWBERRY HONEYCOMB  GARLAND ,2155,11.0,0.5104408352668214
STRAWBERRY LUNCH BOX WITH CUTLERY,6779,30.0,0.4425431479569258
STRAWBERRY LUNCHBOX WITH CUTLERY,1448,4.0,0.2762430939226519
STRAWBERRY RAFFIA FOOD COVER,1406,4.0,0.2844950213371266
STRAWBERRY SCENTED SET/9 T-LIGHTS,836,12.0,1.4354066985645932
STRAWBERRY SHOPPER BAG,6296,125.0,1.9853875476493013
STRAWBERY SWIRL FLARE CANDLE,24,0.0,0.0
STRAWBRY SCENTED VOTIVE CANDLE,2445,0.0,0.0
STRING CRYSTALS NATURAL,272,0.0,0.0
STRING OF 20 ROSE LIGHTS,273,23.0,8.424908424908425
"STRING OF 8 BUTTERFLIES,PINK",390,1.0,0.2564102564102564
STRING OF STARS CARD HOLDER,315,1.0,0.31746031746031744
STRIPES DESIGN MONKEY DOLL,1349,7.0,0.5189028910303929
STRIPES DESIGN TEDDY,169,6.0,3.5502958579881656
STRIPEY CHOCOLATE NESTING BOXES,982,25.0,2.5458248472505094
STRIPY DESIGN SHOWER CAP,1084,2.0,0.18450184501845018
SUKI  SHOULDER BAG,7127,131.0,1.8380805387961274
SUMMER BUTTERFLIES BAG CHARM,108,0.0,0.0
SUMMER DAISIES BAG CHARM,205,0.0,0.0
SUMMER FUN DESIGN SHOWER CAP,1303,2.0,0.15349194167306215
SUNFLOWER DECORATIVE PARASOL,175,2.0,1.1428571428571428
SUNJAR LED NIGHT NIGHT LIGHT,17,0.0,0.0
SUNSET CHECK HAMMOCK,317,0.0,0.0
SUNSET COLOUR CHUNKY KNITTED THROW,153,4.0,2.6143790849673203
SWALLOW CIGAR BOX MATCHES ,1391,24.0,1.7253774263120056
SWALLOW GIANT TUBE MATCHES,1119,12.0,1.0723860589812333
SWALLOW SMALL TUBE MATCHES,1,0.0,0.0
SWALLOW SQUARE TISSUE BOX,2064,19.0,0.9205426356589148
SWALLOW WOODEN CHRISTMAS DECORATION,3132,6.0,0.19157088122605362
SWALLOWS GREETING CARD,12735,120.0,0.9422850412249705
SWEET HEART CAKE CARRIER,80,9.0,11.25
SWEET PUDDING STICKER SHEET,347,3.0,0.8645533141210375
SWEET VALENCIA CANDLE+CUP,164,12.0,7.317073170731707
SWEETHEART 3 TIER CAKE STAND ,284,24.0,8.450704225352112
SWEETHEART BIRD HOUSE,847,4.0,0.47225501770956313
SWEETHEART CAKESTAND 3 TIER,1378,110.0,7.982583454281568
SWEETHEART CARRY-ALL BASKET,282,3.0,1.0638297872340425
SWEETHEART CERAMIC TRINKET BOX,19428,323.0,1.6625488984970147
SWEETHEART CREAM STEEL FOLDIN BENCH,210,7.0,3.3333333333333335
SWEETHEART CREAM STEEL FOLDIN CHAIR,1,1.0,100.0
SWEETHEART CREAM STEEL TABLE RECT,157,4.0,2.547770700636943
SWEETHEART KEY CABINET,1523,12.0,0.7879185817465528
SWEETHEART RECIPE BOOK STAND,1597,23.0,1.440200375704446
SWEETHEART WALL TIDY ,108,5.0,4.62962962962963
SWEETHEART WIRE FRUIT BOWL,253,1.0,0.3952569169960474
SWEETHEART WIRE MAGAZINE RACK,389,5.0,1.2853470437017995
SWEETHEART WIRE WALL TIDY,252,10.0,3.968253968253968
SWEETIES  STICKERS,1135,2.0,0.1762114537444934
SWIRLY CIRCULAR RUBBERS IN BAG,1063,1.0,0.09407337723424271
SWISS CHALET TREE DECORATION ,1850,1.0,0.05405405405405406
SWISS ROLL TOWEL PINK  SPOTS,706,0.0,0.0
"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1379,7.0,0.5076142131979695
"SWISS ROLL TOWEL, PINK  SPOTS",1516,198.0,13.060686015831136
T-LIGHT GLASS FLUTED ANTIQUE,9458,190.0,2.0088813702685555
T-LIGHT HOLDER HANGING LACE,2374,56.0,2.358887952822241
T-LIGHT HOLDER HANGING LOVE BIRD,542,3.0,0.5535055350553505
T-LIGHT HOLDER SILVER HEART HANDLE,199,6.0,3.015075376884422
T-LIGHT HOLDER SILVER PETIT FOUR ,184,0.0,0.0
T-LIGHT HOLDER SILVER SAUCER,44,0.0,0.0
T-LIGHT HOLDER SWEETHEART HANGING,1238,1.0,0.08077544426494346
T-LIGHT HOLDER WHITE LACE,1396,3.0,0.21489971346704873
TABLE LAMP WHITE SHADE WOOD BASE,179,0.0,0.0
TABLECLOTH RED APPLES DESIGN ,561,2.0,0.35650623885918004
TALL ROCOCO CANDLE HOLDER,143,2.0,1.3986013986013985
TEA BAG PLATE RED RETROSPOT,5327,16.0,0.3003566735498404
TEA BAG PLATE RED SPOTTY ,7126,84.0,1.1787819253438114
TEA COSY BLUE STRIPE,677,26.0,3.8404726735598227
TEA COSY RED  STRIPE,1331,26.0,1.9534184823441023
TEA COSY VINTAGE UNION JACK,1001,4.0,0.3996003996003996
TEA CUP AND SAUCER RETRO SPOT,700,16.0,2.2857142857142856
TEA FOR ONE POLKADOT,644,37.0,5.745341614906832
TEA PARTY  WRAPPING PAPER ,6375,34.0,0.5333333333333333
TEA PARTY BIRTHDAY CARD,11297,228.0,2.0182349296273348
TEA TIME BREAKFAST BASKET,185,1.0,0.5405405405405406
TEA TIME CAKE STAND IN GIFT BOX,2465,51.0,2.0689655172413794
TEA TIME DES TEA COSY,1662,21.0,1.263537906137184
TEA TIME KITCHEN APRON,2169,13.0,0.599354541263255
TEA TIME MUG IN GIFT BOX,868,1.0,0.1152073732718894
TEA TIME OVEN GLOVE,5270,54.0,1.0246679316888045
TEA TIME PAPER LANTERNS,384,0.0,0.0
TEA TIME PARTY BUNTING,6013,1635.0,27.191085980375853
TEA TIME TABLE CLOTH,981,2.0,0.20387359836901123
TEA TIME TEA SET IN GIFT BOX,481,15.0,3.118503118503119
TEA TIME TEA TOWELS ,5205,156.0,2.9971181556195963
TEA TIME TEAPOT IN GIFT BOX,881,13.0,1.4755959137343928
TEACUP AND SAUCER REGENCY GREEN,174,0.0,0.0
TEACUP AND SAUCER REGENCY PINK,144,0.0,0.0
TEACUP AND SAUCER REGENCY ROSES,210,0.0,0.0
TEAL/FUSCHIA COL BEAD NECKLACE,47,0.0,0.0
TEATIME CAKE TIN WITH HANDLE,284,15.0,5.28169014084507
TEATIME FUNKY FLOWER BACKPACK FOR 2,235,0.0,0.0
TEATIME GEL PENS ASST,3169,0.0,0.0
TEATIME PEN CASE & PENS,10056,4632.0,46.06205250596659
TEATIME PENCIL W STAMP ASST,941,0.0,0.0
TEATIME PENCIL WITH RUBBER,151,0.0,0.0
TEATIME PUSH DOWN RUBBER,848,24.0,2.8301886792452833
TEATIME ROUND CAKE TINS ,4,1.0,25.0
TEATIME ROUND PENCIL SHARPENER ,3461,0.0,0.0
TEXRIO TOMATOES CANDLE+CUP,128,12.0,9.375
THE KING GIFT BAG,8101,3744.0,46.21651647944699
THE KING GIFT BAG 25x24x12cm,88,0.0,0.0
THREE CANVAS LUGGAGE TAGS,174,0.0,0.0
THREE MINI HANGING FRAMES,142,2.0,1.4084507042253522
TIGRIS EYE CHUNKY CHARM BRACELET,58,0.0,0.0
TIN CAN BISCUITS DESIGN,48,0.0,0.0
TIN CAN CONFECTIONERY DESIGN,12,0.0,0.0
TIN CAN HOUSEKEEPING DESIGN,24,0.0,0.0
TIN CAN KINGS CHOICE DESIGN,36,0.0,0.0
TIN CAN POCKET MONEY DESIGN,24,0.0,0.0
TINY CRYSTAL BRACELET BLUE,26,0.0,0.0
TINY CRYSTAL BRACELET GREEN,28,0.0,0.0
TINY CRYSTAL BRACELET RED,26,0.0,0.0
TINY CRYSTALS BRACELET BLACK,14,0.0,0.0
TOADSTOOL  LUNCHBOX WITH CUTLERY,4,0.0,0.0
TOADSTOOL BEDSIDE LIGHT ,249,14.0,5.622489959839357
TOADSTOOL MONEY BOX,1875,43.0,2.2933333333333334
TOAST ITS - BEST MUM,2476,0.0,0.0
TOAST ITS - DINOSAUR,1388,48.0,3.45821325648415
TOAST ITS - FAIRY FLOWER,1592,1.0,0.06281407035175879
TOAST ITS - HAPPY BIRTHDAY,1129,1.0,0.08857395925597875
TOAST ITS - I LOVE YOU ,3452,48.0,1.3904982618771726
TOILET METAL SIGN,8399,71.0,0.8453387308012859
TOILET SIGN OCCUPIED OR VACANT,3741,14.0,0.37423148890670943
TOMATO CHARLIE+LOLA COASTER SET,1200,0.0,0.0
TOOL BOX SOFT TOY ,386,7.0,1.8134715025906734
TOOTHPASTE TUBE PEN,2743,24.0,0.8749544294567991
TOP SECRET PEN SET,1256,397.0,31.60828025477707
TOTE BAG I LOVE LONDON,1716,24.0,1.3986013986013985
TOXIC AREA  DOOR HANGER ,2402,84.0,3.4970857618651126
TOY TIDY DOLLY GIRL DESIGN,1429,12.0,0.8397480755773268
TOY TIDY PINK POLKADOT,4712,27.0,0.5730050933786078
TOY TIDY PINK RETROSPOT  ,4553,3.0,0.06589062156819679
TOY TIDY SPACEBOY  ,4964,45.0,0.9065269943593876
TOYBOX  WRAP ,1801,1.0,0.055524708495280406
TRADITIONAL CHRISTMAS RIBBONS,6585,51.0,0.7744874715261959
TRADITIONAL KNITTING NANCY,8726,85.0,0.9741003896401559
TRADITIONAL MODELLING CLAY,14836,175.0,1.1795632245888379
TRADITIONAL NAUGHTS & CROSSES,2841,0.0,0.0
TRADITIONAL PICK UP STICKS GAME ,2772,0.0,0.0
TRADITIONAL WOODEN CATCH CUP GAME ,7826,54.0,0.6900076667518528
TRADITIONAL WOODEN SKIPPING ROPE,12142,93.0,0.7659364190413441
TRADTIONAL ALPHABET STAMP SET,954,2.0,0.20964360587002098
TRANQUILITY MASALA INCENSE,442,0.0,0.0
TRANSPARENT ACRYLIC TAPE DISPENSER,941,0.0,0.0
TRAVEL CARD WALLET FLOWER MEADOW,1758,78.0,4.436860068259386
TRAVEL CARD WALLET I LOVE LONDON,4733,1.0,0.021128248468201986
TRAVEL CARD WALLET KEEP CALM,12366,177.0,1.4313440077632218
TRAVEL CARD WALLET PANTRY,2002,184.0,9.19080919080919
TRAVEL CARD WALLET RETRO PETALS,1544,0.0,0.0
TRAVEL CARD WALLET RETROSPOT,2194,30.0,1.367365542388332
TRAVEL CARD WALLET SKULLS,2119,128.0,6.040585181689476
TRAVEL CARD WALLET SUKI,2381,49.0,2.0579588408231837
TRAVEL CARD WALLET TRANSPORT,3169,39.0,1.230672136320606
TRAVEL CARD WALLET UNION JACK,2545,78.0,3.0648330058939095
TRAVEL CARD WALLET VINTAGE LEAF,1350,3.0,0.2222222222222222
TRAVEL CARD WALLET VINTAGE ROSE ,542,0.0,0.0
TRAVEL CARD WALLET VINTAGE TICKET,4801,26.0,0.5415538429493856
TRAVEL SEWING KIT,9910,56.0,0.5650857719475277
"TRAY FOR TV DINNER , DOLLY GIRL",6,0.0,0.0
"TRAY FOR TV DINNER ,SPACEBOY",6,0.0,0.0
"TRAY, BREAKFAST IN BED",356,10.0,2.8089887640449436
TREASURE AHOY WALL ART,270,0.0,0.0
TREASURE ISLAND BOOK BOX,2532,20.0,0.7898894154818324
TREASURE TIN BUFFALO BILL ,1470,27.0,1.8367346938775513
